Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att.1,Yds.1,Y/A,TD.1,Tgt,Rec,Yds.2,Y/R,TD.2,Fmb,FL,TD.3,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank,Season,Value
4,Davante Adams,GNB,WR,28,14,14,0,0,0,0,0,0,0,0.0,0,149,115,1374,11.95,18,1,1,18,0.0,0.0,243.0,358.4,362.4,300.9,117.0,1,4.0,2020,WR1
6,Tyreek Hill,KAN,WR,26,15,15,0,0,0,0,0,13,123,9.46,2,135,87,1276,14.67,15,1,0,17,0.0,0.0,242.0,328.9,334.9,285.4,116.0,2,6.0,2020,WR1
17,Stefon Diggs,BUF,WR,27,16,15,0,0,0,0,0,1,1,1.0,0,166,127,1535,12.09,8,0,0,8,0.0,0.0,202.0,328.6,331.6,265.1,76.0,3,17.0,2020,WR1
20,Calvin Ridley,ATL,WR,26,15,15,0,0,0,0,0,5,1,0.2,0,143,90,1374,15.27,9,1,1,9,1.0,0.0,192.0,281.5,285.5,236.5,66.0,4,20.0,2020,WR1
21,D.K. Metcalf,SEA,WR,23,16,16,0,0,0,0,0,0,0,0.0,0,129,83,1303,15.7,10,1,1,10,0.0,0.0,188.0,271.3,275.3,229.8,62.0,5,21.0,2020,WR1
24,Justin Jefferson ,MIN,WR,21,16,14,0,0,0,0,0,1,2,2.0,0,125,88,1400,15.91,7,1,0,7,2.0,0.0,186.0,274.2,277.2,230.2,60.0,6,24.0,2020,WR1
26,Adam Thielen,MIN,WR,30,15,15,0,0,0,0,0,3,15,5.0,0,108,74,925,12.5,14,0,0,14,1.0,0.0,180.0,254.0,257.0,217.0,54.0,7,26.0,2020,WR1
27,Mike Evans,TAM,WR,27,16,16,0,0,0,0,0,0,0,0.0,0,109,70,1006,14.37,13,0,0,13,0.0,0.0,179.0,248.6,251.6,213.6,53.0,8,27.0,2020,WR1
28,A.J. Brown,TEN,WR,23,14,12,0,0,0,0,0,0,0,0.0,0,106,70,1075,15.36,11,2,1,12,0.0,0.0,178.0,247.5,251.5,212.5,52.0,9,28.0,2020,WR1
32,DeAndre Hopkins,ARI,WR,28,16,16,0,0,0,0,0,1,1,1.0,0,160,115,1407,12.23,6,3,2,6,0.0,0.0,173.0,287.8,292.8,230.3,47.0,10,32.0,2020,WR1
34,Tyler Lockett,SEA,WR,28,16,16,0,0,0,0,0,0,0,0.0,0,132,100,1054,10.54,10,1,0,10,0.0,0.0,165.0,265.4,268.4,215.4,39.0,11,34.0,2020,WR1
38,Allen Robinson,CHI,WR,27,16,16,0,0,0,0,0,1,-1,-1.0,0,151,102,1250,12.25,6,0,0,6,0.0,0.0,161.0,262.9,265.9,211.9,35.0,12,38.0,2020,WR1
40,Robert Woods,LAR,WR,28,16,16,0,0,0,0,0,24,155,6.46,2,129,90,936,10.4,6,2,1,8,0.0,0.0,155.0,245.1,252.1,200.1,29.0,13,40.0,2020,WR2
42,Chase Claypool,PIT,WR,22,16,6,0,0,0,0,0,10,16,1.6,2,109,62,873,14.08,9,3,1,11,0.0,0.0,153.0,214.9,218.9,183.9,27.0,14,42.0,2020,WR2
43,Marvin Jones,DET,WR,30,16,16,0,0,0,0,0,0,0,0.0,0,115,76,978,12.87,9,0,0,9,0.0,0.0,152.0,227.8,230.8,189.8,26.0,15,43.0,2020,WR2
44,Brandin Cooks,HOU,WR,27,15,15,0,0,0,0,0,0,0,0.0,0,119,81,1150,14.2,6,0,0,6,0.0,0.0,151.0,232.0,235.0,191.5,25.0,16,44.0,2020,WR2
49,D.J. Moore,CAR,WR,23,15,14,0,1,0,0,0,2,22,11.0,0,118,66,1193,18.08,4,0,0,4,0.0,0.0,146.0,211.5,214.5,178.5,20.0,17,49.0,2020,WR2
50,Keenan Allen ,LAC,WR,28,14,13,0,1,0,0,0,1,-1,-1.0,0,147,100,992,9.92,8,3,2,8,1.0,0.0,145.0,245.1,250.1,195.1,19.0,18,50.0,2020,WR2
51,Amari Cooper,DAL,WR,26,16,15,0,0,0,0,0,6,14,2.33,0,130,92,1114,12.11,5,0,0,5,1.0,0.0,145.0,236.8,239.8,190.8,19.0,19,51.0,2020,WR2
53,CeeDee Lamb,DAL,WR,21,16,14,0,0,0,0,0,10,82,8.2,1,111,74,935,12.64,5,2,1,7,1.0,0.0,144.0,217.7,221.7,180.7,18.0,20,53.0,2020,WR2
61,Nelson Agholor,LVR,WR,27,16,13,0,0,0,0,0,0,0,0.0,0,82,48,896,18.67,8,0,0,8,0.0,0.0,138.0,185.6,188.6,161.6,12.0,21,61.0,2020,WR2
62,JuJu Smith-Schuster,PIT,WR,24,16,14,0,0,0,0,0,0,0,0.0,0,128,97,831,8.57,9,3,1,9,1.0,0.0,137.0,234.1,238.1,185.6,11.0,22,62.0,2020,WR2
63,Terry McLaurin,WAS,WR,25,15,15,0,0,0,0,0,2,30,15.0,0,134,87,1118,12.85,4,1,1,4,0.0,0.0,137.0,223.8,227.8,180.3,11.0,23,63.0,2020,WR2
64,Will Fuller,HOU,WR,26,11,11,0,0,0,0,0,1,0,0.0,0,75,53,879,16.58,8,0,0,8,0.0,0.0,136.0,188.9,191.9,162.4,10.0,24,64.0,2020,WR2
66,Curtis Samuel,CAR,WR,24,15,5,0,0,0,0,0,41,200,4.88,2,97,77,851,11.05,3,1,0,5,0.0,0.0,135.0,212.1,218.1,173.6,9.0,25,66.0,2020,WR3
69,Diontae Johnson,PIT,WR,24,15,13,0,0,0,0,0,3,15,5.0,0,144,88,923,10.49,7,2,1,7,0.0,0.0,134.0,221.8,225.8,177.8,8.0,26,69.0,2020,WR3
71,Robby Anderson,CAR,WR,27,16,16,0,0,0,0,0,4,15,3.75,0,136,95,1096,11.54,3,1,1,3,1.0,0.0,129.0,224.1,228.1,176.6,3.0,27,71.0,2020,WR3
73,Tee Higgins,CIN,WR,21,16,14,0,0,0,0,0,5,28,5.6,0,108,67,908,13.55,6,1,1,6,0.0,0.0,128.0,194.6,198.6,161.1,2.0,28,73.0,2020,WR3
74,Corey Davis,TEN,WR,25,14,12,0,0,0,0,0,0,0,0.0,0,92,65,984,15.14,5,1,1,5,0.0,0.0,126.0,191.4,195.4,158.9,0.0,29,74.0,2020,WR3
75,Chris Godwin,TAM,WR,24,12,12,0,0,0,0,0,0,0,0.0,0,84,65,840,12.92,7,1,0,7,0.0,0.0,126.0,191.0,194.0,158.5,0.0,30,75.0,2020,WR3
103,Cole Beasley,BUF,WR,31,15,10,1,1,20,1,0,0,0,0.0,0,107,82,967,11.79,4,0,0,4,0.0,0.0,126.0,207.5,210.5,166.5,0.0,31,0.0,2020,WR3
104,Brandon Aiyuk,SFO,WR,22,12,11,0,0,0,0,0,6,77,12.83,2,96,60,748,12.47,5,0,0,7,0.0,0.0,125.0,184.5,187.5,154.5,0.0,33,0.0,2020,WR3
105,Marquise Brown,BAL,WR,23,16,14,0,0,0,0,0,1,1,1.0,0,100,58,769,13.26,8,0,0,8,0.0,0.0,125.0,183.0,186.0,154.0,0.0,32,0.0,2020,WR3
108,Cooper Kupp,LAR,WR,27,15,12,0,0,0,0,0,4,33,8.25,0,124,92,974,10.59,3,1,1,3,0.0,0.0,117.0,208.7,212.7,162.7,0.0,34,0.0,2020,WR3
110,Jarvis Landry,CLE,WR,28,15,14,4,4,74,1,0,4,10,2.5,1,101,72,840,11.67,3,2,0,4,0.0,0.0,116.0,188.0,191.0,152.0,0.0,35,0.0,2020,WR3
113,Tyler Boyd,CIN,WR,26,15,8,1,2,16,0,0,5,49,9.8,0,110,79,841,10.65,4,1,0,4,0.0,0.0,114.0,192.6,195.6,153.1,0.0,37,0.0,2020,WR4
114,Michael Gallup,DAL,WR,24,16,15,0,0,0,0,0,0,0,0.0,0,105,59,843,14.29,5,0,0,5,0.0,0.0,114.0,173.3,176.3,143.8,0.0,36,0.0,2020,WR3
116,Jamison Crowder,NYJ,WR,27,12,7,1,1,43,1,0,1,14,14.0,0,89,59,699,11.85,6,0,0,6,0.0,0.0,113.0,172.0,175.0,142.5,0.0,38,0.0,2020,WR4
122,Tim Patrick,DEN,WR,27,15,15,0,0,0,0,0,0,0,0.0,0,79,51,742,14.55,6,0,0,6,0.0,0.0,110.0,161.2,164.2,135.7,0.0,39,0.0,2020,WR4
123,Russell Gage,ATL,WR,24,16,8,1,2,39,1,0,2,9,4.5,0,110,72,786,10.92,4,0,0,4,0.0,0.0,109.0,181.1,184.1,145.1,0.0,40,0.0,2020,WR4
124,T.Y. Hilton,IND,WR,31,15,15,0,0,0,0,0,0,0,0.0,0,93,56,762,13.61,5,0,0,5,1.0,0.0,108.0,164.2,167.2,136.2,0.0,41,0.0,2020,WR4
126,Jerry Jeudy,DEN,WR,21,16,14,0,0,0,0,0,0,0,0.0,0,113,52,856,16.46,3,2,0,3,1.0,0.0,106.0,157.6,160.6,131.6,0.0,43,0.0,2020,WR4
128,Mike Williams,LAC,WR,26,15,11,0,0,0,0,0,1,1,1.0,0,85,48,756,15.75,5,0,0,5,0.0,0.0,106.0,153.7,156.7,129.7,0.0,42,0.0,2020,WR4
130,Emmanuel Sanders,NOR,WR,33,14,5,0,0,0,0,0,1,12,12.0,0,82,61,726,11.9,5,1,0,5,0.0,0.0,104.0,164.8,167.8,134.3,0.0,45,0.0,2020,WR4
131,Marquez Valdes-Scantling,GNB,WR,26,16,12,0,0,0,0,0,4,13,3.25,0,63,33,690,20.91,6,1,1,6,0.0,0.0,104.0,137.3,141.3,120.8,0.0,44,0.0,2020,WR4
132,DeVante Parker,MIA,WR,27,14,11,0,0,0,0,0,0,0,0.0,0,103,63,793,12.59,4,1,0,4,0.0,0.0,103.0,166.3,169.3,134.8,0.0,46,0.0,2020,WR4
133,Gabriel Davis,BUF,WR,21,16,11,0,0,0,0,0,1,0,0.0,0,62,35,599,17.11,7,1,0,7,0.0,0.0,102.0,136.9,139.9,119.4,0.0,47,0.0,2020,WR4
134,DJ Chark,JAX,WR,24,13,12,0,0,0,0,0,0,0,0.0,0,93,53,706,13.32,5,0,0,5,0.0,0.0,101.0,153.6,156.6,127.1,0.0,48,0.0,2020,WR4
135,Keelan Cole,JAX,WR,27,16,5,0,0,0,0,0,1,2,2.0,0,88,55,642,11.67,5,0,0,6,0.0,0.0,100.0,155.4,158.4,127.9,0.0,49,0.0,2020,Waiver
136,Laviska Shenault Jr.,JAX,WR,22,14,12,0,0,0,0,0,18,91,5.06,0,79,58,600,10.34,5,0,0,5,0.0,0.0,99.0,157.1,160.1,128.1,0.0,50,0.0,2020,Waiver
137,Christian Kirk,ARI,WR,24,14,10,0,0,0,0,0,2,3,1.5,0,79,48,621,12.94,6,1,0,6,0.0,0.0,98.0,146.4,149.4,122.4,0.0,51,0.0,2020,Waiver
138,Sterling Shepard,NYG,WR,27,12,12,0,0,0,0,0,6,49,8.17,1,90,66,656,9.94,3,0,0,4,1.0,0.0,97.0,162.5,165.5,129.5,0.0,52,0.0,2020,Waiver
141,Julio Jones,ATL,WR,31,9,9,0,0,0,0,0,0,0,0.0,0,68,51,771,15.12,3,0,0,3,0.0,0.0,95.0,146.1,149.1,120.6,0.0,53,0.0,2020,Waiver
143,Zach Pascal,IND,WR,26,16,14,0,1,0,0,0,0,0,0.0,0,71,44,629,14.3,5,0,0,5,0.0,0.0,93.0,136.9,139.9,114.9,0.0,54,0.0,2020,Waiver
146,Darnell Mooney,CHI,WR,23,16,9,0,0,0,0,0,4,20,5.0,0,98,61,631,10.34,4,1,0,4,1.0,0.0,91.0,152.1,155.1,121.6,0.0,55,0.0,2020,Waiver
147,Darius Slayton,NYG,WR,23,16,15,0,0,0,0,0,2,-1,-0.5,0,96,50,751,15.02,3,1,1,3,0.0,0.0,91.0,141.0,145.0,116.0,0.0,56,0.0,2020,Waiver
151,Mecole Hardman,KAN,WR,22,16,8,0,0,0,0,0,4,31,7.75,0,62,41,560,13.66,4,2,2,5,1.0,0.0,87.0,128.1,133.1,107.6,0.0,57,0.0,2020,Waiver
158,Rashard Higgins,CLE,WR,26,13,6,0,0,0,0,0,0,0,0.0,0,52,37,599,16.19,4,3,0,4,0.0,0.0,84.0,120.9,123.9,102.4,0.0,58,0.0,2020,Waiver
159,Jakobi Meyers,NWE,WR,24,14,9,2,2,43,2,0,2,9,4.5,0,81,59,729,12.36,0,1,1,0,1.0,0.0,84.0,142.5,146.5,113.0,0.0,60,0.0,2020,Waiver
160,David Moore,SEA,WR,25,16,6,0,0,0,0,0,8,61,7.63,0,47,35,417,11.91,6,1,0,6,0.0,0.0,84.0,118.8,121.8,101.3,0.0,59,0.0,2020,Waiver
164,Kendrick Bourne,SFO,WR,25,15,5,0,0,0,0,0,0,0,0.0,0,74,49,667,13.61,2,0,0,2,1.0,0.0,81.0,129.7,132.7,105.2,0.0,61,0.0,2020,Waiver
165,Greg Ward,PHI,WR,25,16,10,1,1,15,0,0,2,-4,-2.0,0,79,53,419,7.91,6,2,0,6,1.0,0.0,80.0,133.1,136.1,106.6,0.0,62,0.0,2020,Waiver
168,Travis Fulgham,PHI,WR,25,13,8,0,0,0,0,0,0,0,0.0,0,67,38,539,14.18,4,0,0,4,0.0,0.0,78.0,115.9,118.9,96.9,0.0,63,0.0,2020,Waiver
170,Hunter Renfrow,LVR,WR,25,16,6,0,0,0,0,0,0,0,0.0,0,77,56,656,11.71,2,2,1,2,0.0,0.0,76.0,131.6,135.6,103.6,0.0,64,0.0,2020,Waiver
173,Antonio Brown,TAM,WR,32,8,4,0,0,0,0,0,2,-2,-1.0,0,61,45,483,10.73,4,0,0,4,0.0,0.0,72.0,117.1,120.1,94.6,0.0,66,0.0,2020,Waiver
174,Josh Reynolds,LAR,WR,25,16,13,0,0,0,0,0,1,5,5.0,0,81,52,618,11.88,2,2,1,2,0.0,0.0,72.0,124.3,128.3,98.3,0.0,65,0.0,2020,Waiver
179,Isaiah McKenzie,BUF,WR,25,16,7,1,1,12,1,0,10,9,0.9,0,34,30,282,9.4,5,0,0,6,0.0,0.0,70.0,99.6,102.6,84.6,0.0,67,0.0,2020,Waiver
180,Scott Miller,TAM,WR,23,16,5,0,0,0,0,0,3,14,4.67,0,53,33,501,15.18,3,0,0,3,0.0,0.0,70.0,102.5,105.5,86.0,0.0,68,0.0,2020,Waiver
182,Jalen Guyton,LAC,WR,23,16,9,0,0,0,0,0,2,0,0.0,0,55,28,511,18.25,3,0,0,3,0.0,0.0,69.0,97.1,100.1,83.1,0.0,71,0.0,2020,Waiver
184,Breshad Perriman,NYJ,WR,27,12,12,0,0,0,0,0,1,6,6.0,0,60,30,505,16.83,3,0,0,3,0.0,0.0,69.0,99.1,102.1,84.1,0.0,72,0.0,2020,Waiver
186,Tre'Quan Smith,NOR,WR,24,14,10,0,0,0,0,0,1,3,3.0,0,50,34,448,13.18,4,1,0,4,0.0,0.0,69.0,103.1,106.1,86.1,0.0,70,0.0,2020,Waiver
187,James Washington,PIT,WR,24,16,7,0,0,0,0,0,0,0,0.0,0,56,30,392,13.07,5,0,0,5,0.0,0.0,69.0,99.2,102.2,84.2,0.0,69,0.0,2020,Waiver
188,Damiere Byrd,NWE,WR,27,16,14,0,0,0,0,0,2,15,7.5,0,77,47,604,12.85,1,3,0,1,0.0,0.0,68.0,114.9,117.9,91.4,0.0,73,0.0,2020,Waiver
195,Allen Lazard,GNB,WR,25,10,9,0,0,0,0,0,2,17,8.5,0,46,33,451,13.67,3,0,0,3,0.0,0.0,65.0,97.8,100.8,81.3,0.0,74,0.0,2020,Waiver
197,Odell Beckham Jr.,CLE,WR,28,7,7,1,1,18,0,0,3,72,24.0,1,43,23,319,13.87,3,0,0,4,0.0,0.0,64.0,86.8,89.8,75.3,0.0,76,0.0,2020,Waiver
198,John Brown,BUF,WR,30,9,8,0,0,0,0,0,0,0,0.0,0,52,33,458,13.88,3,0,0,3,0.0,0.0,64.0,96.8,99.8,80.3,0.0,77,0.0,2020,Waiver
200,A.J. Green,CIN,WR,32,16,14,0,0,0,0,0,0,0,0.0,0,104,47,523,11.13,2,0,0,2,0.0,0.0,64.0,111.3,114.3,87.8,0.0,75,0.0,2020,Waiver
202,Demarcus Robinson,KAN,WR,26,16,9,0,0,0,0,0,0,0,0.0,0,59,45,466,10.36,3,2,1,3,0.0,0.0,63.0,107.6,111.6,85.1,0.0,78,0.0,2020,Waiver
203,Randall Cobb,HOU,WR,30,10,2,0,1,0,0,0,0,0,0.0,0,48,38,441,11.61,3,0,0,3,0.0,0.0,62.0,100.1,103.1,81.1,0.0,79,0.0,2020,Waiver
205,Willie Snead,BAL,WR,28,13,8,0,0,0,0,0,0,0,0.0,0,48,33,432,13.09,3,1,0,3,0.0,0.0,61.0,94.2,97.2,77.7,0.0,80,0.0,2020,Waiver
206,Danny Amendola,DET,WR,35,14,5,0,0,0,0,0,1,2,2.0,0,69,46,602,13.09,0,0,0,0,0.0,0.0,60.0,106.4,109.4,83.4,0.0,81,0.0,2020,Waiver
207,Braxton Berrios,NYJ,WR,25,16,2,0,0,0,0,0,3,29,9.67,0,55,37,394,10.65,3,0,0,3,0.0,0.0,60.0,97.3,100.3,78.8,0.0,82,0.0,2020,Waiver
208,KJ Hamler,DEN,WR,21,13,4,0,0,0,0,0,9,40,4.44,0,56,30,381,12.7,3,2,0,3,0.0,0.0,60.0,90.1,93.1,75.1,0.0,83,0.0,2020,Waiver
209,Tyron Johnson,LAC,WR,24,12,0,0,0,0,0,0,3,17,5.67,0,26,20,398,19.9,3,0,0,3,0.0,0.0,60.0,79.5,82.5,69.5,0.0,85,0.0,2020,Waiver
210,Anthony Miller,CHI,WR,26,16,6,0,0,0,0,0,2,12,6.0,0,76,49,485,9.9,2,2,1,2,0.0,0.0,60.0,108.7,112.7,84.2,0.0,84,0.0,2020,Waiver
213,Michael Pittman Jr.,IND,WR,23,13,8,0,0,0,0,0,3,26,8.67,0,61,40,503,12.58,1,0,0,1,0.0,0.0,59.0,98.9,101.9,78.9,0.0,86,0.0,2020,Waiver
216,Henry Ruggs III,LVR,WR,21,13,12,0,0,0,0,0,9,49,5.44,0,43,26,452,17.38,2,2,2,2,0.0,0.0,58.0,84.1,89.1,71.1,0.0,87,0.0,2020,Waiver
217,Chris Conley,JAX,WR,28,15,4,0,0,0,0,0,0,0,0.0,0,63,40,471,11.78,2,1,1,2,0.0,0.0,57.0,97.1,101.1,77.1,0.0,88,0.0,2020,Waiver
218,Preston Williams,MIA,WR,23,8,7,0,0,0,0,0,0,0,0.0,0,35,18,288,16.0,4,0,0,4,2.0,0.0,57.0,74.8,77.8,65.8,0.0,89,0.0,2020,Waiver
220,Jalen Reagor,PHI,WR,21,11,11,0,0,0,0,0,4,26,6.5,0,54,31,396,12.77,1,2,0,2,1.0,0.0,56.0,87.2,90.2,71.7,0.0,90,0.0,2020,Waiver
225,Keke Coutee,HOU,WR,23,8,4,0,0,0,0,0,0,0,0.0,0,40,33,400,12.12,3,4,3,3,1.0,0.0,54.0,87.0,93.0,70.5,0.0,92,0.0,2020,Waiver
226,Cam Sims,WAS,WR,24,16,10,0,0,0,0,0,1,5,5.0,0,48,32,477,14.91,1,0,0,1,0.0,0.0,54.0,86.2,89.2,70.2,0.0,91,0.0,2020,Waiver
230,Golden Tate,NYG,WR,32,12,4,1,2,18,0,0,0,0,0.0,0,52,35,388,11.09,2,0,0,2,0.0,0.0,52.0,86.5,89.5,69.0,0.0,93,0.0,2020,Waiver
232,Miles Boykin,BAL,WR,24,16,13,0,0,0,0,0,0,0,0.0,0,33,19,266,14.0,4,0,0,4,0.0,0.0,51.0,69.6,72.6,60.1,0.0,95,0.0,2020,Waiver
233,Jakeem Grant,MIA,WR,28,14,4,0,0,0,0,0,3,20,6.67,0,54,36,373,10.36,1,2,0,2,0.0,0.0,51.0,87.3,90.3,69.3,0.0,94,0.0,2020,Waiver
235,Sammy Watkins,KAN,WR,27,10,9,0,1,0,0,1,1,3,3.0,0,55,37,421,11.38,2,1,1,2,0.0,0.0,50.0,87.4,92.4,69.9,0.0,96,0.0,2020,Waiver
238,Cordarrelle Patterson,CHI,WR,29,16,3,0,0,0,0,0,64,232,3.63,1,25,21,132,6.29,0,0,0,2,0.0,0.0,48.0,69.4,75.4,58.9,0.0,97,0.0,2020,Waiver
239,Deebo Samuel,SFO,WR,24,7,5,0,0,0,0,0,8,26,3.25,0,44,33,391,11.85,1,0,0,1,0.0,0.0,48.0,80.7,83.7,64.2,0.0,98,0.0,2020,Waiver
241,Quintez Cephus,DET,WR,22,13,2,0,0,0,0,0,0,0,0.0,0,35,20,349,17.45,2,0,0,2,0.0,0.0,47.0,66.9,69.9,56.9,0.0,99,0.0,2020,Waiver
243,Larry Fitzgerald,ARI,WR,37,13,13,0,0,0,0,0,0,0,0.0,0,72,54,409,7.57,1,0,0,1,0.0,0.0,47.0,100.9,103.9,73.9,0.0,100,0.0,2020,Waiver
248,Kenny Golladay,DET,WR,27,5,5,0,0,0,0,0,0,0,0.0,0,32,20,338,16.9,2,0,0,2,0.0,0.0,46.0,65.8,68.8,55.8,0.0,101,0.0,2020,Waiver
252,Donovan Peoples-Jones,CLE,WR,21,12,2,0,0,0,0,0,0,0,0.0,0,20,14,304,21.71,2,0,0,2,1.0,0.0,44.0,58.4,61.4,51.4,0.0,102,0.0,2020,Waiver
253,Michael Thomas,NOR,WR,27,7,5,0,0,0,0,0,1,1,1.0,0,55,40,438,10.95,0,0,0,0,0.0,0.0,44.0,83.9,86.9,63.9,0.0,103,0.0,2020,Waiver
257,Marvin Hall,2TM,WR,27,12,6,0,0,0,0,0,1,1,1.0,0,32,18,302,16.78,2,0,0,2,0.0,0.0,42.0,60.3,63.3,51.3,0.0,104,0.0,2020,Waiver
260,N'Keal Harry,NWE,WR,23,14,9,0,0,0,0,0,2,0,0.0,0,57,33,309,9.36,2,1,1,2,0.0,0.0,41.0,73.9,77.9,57.4,0.0,107,0.0,2020,Waiver
262,Richie James,SFO,WR,25,11,7,0,0,0,0,0,0,0,0.0,0,35,23,394,17.13,1,2,2,1,0.0,0.0,41.0,64.4,69.4,52.9,0.0,105,0.0,2020,Waiver
263,Collin Johnson,JAX,WR,23,14,0,0,0,0,0,0,0,0,0.0,0,31,18,272,15.11,2,0,0,2,1.0,0.0,41.0,59.2,62.2,50.2,0.0,106,0.0,2020,Waiver
267,DaeSean Hamilton,DEN,WR,25,16,2,0,0,0,0,0,0,0,0.0,0,44,23,293,12.74,2,1,1,2,0.0,0.0,39.0,62.3,66.3,50.8,0.0,108,0.0,2020,Waiver
272,Denzel Mims,NYJ,WR,23,9,8,0,0,0,0,0,0,0,0.0,0,44,23,357,15.52,0,0,0,0,1.0,0.0,38.0,60.7,63.7,49.2,0.0,109,0.0,2020,Waiver
277,Julian Edelman,NWE,WR,34,6,1,2,2,38,0,0,2,22,11.0,0,39,21,315,15.0,0,0,0,0,0.0,0.0,35.0,56.2,59.2,45.7,0.0,110,0.0,2020,Waiver
278,Adam Humphries,TEN,WR,27,7,1,0,0,0,0,0,0,0,0.0,0,35,23,228,9.91,2,0,0,2,0.0,0.0,35.0,57.8,60.8,46.3,0.0,111,0.0,2020,Waiver
279,Cedrick Wilson Jr.,DAL,WR,25,16,0,2,2,23,1,0,3,-12,-4.0,0,28,17,189,11.12,2,0,0,2,0.0,0.0,35.0,51.6,54.6,43.1,0.0,112,0.0,2020,Waiver
280,Andy Isabella,ARI,WR,24,13,2,0,0,0,0,0,1,-6,-6.0,0,35,21,224,10.67,2,1,0,2,0.0,0.0,34.0,54.8,57.8,44.3,0.0,113,0.0,2020,Waiver
284,Devin Duvernay,BAL,WR,23,16,3,0,0,0,0,0,4,70,17.5,0,26,20,201,10.05,0,0,0,1,0.0,0.0,33.0,53.1,56.1,43.1,0.0,115,0.0,2020,Waiver
288,Olamide Zaccheaus,ATL,WR,23,11,2,0,0,0,0,0,1,0,0.0,0,32,20,274,13.7,1,0,0,1,0.0,0.0,33.0,53.4,56.4,43.4,0.0,114,0.0,2020,Waiver
293,DeSean Jackson,PHI,WR,34,5,5,0,0,0,0,0,1,12,12.0,0,26,14,236,16.86,1,0,0,1,0.0,0.0,31.0,44.8,47.8,37.8,0.0,116,0.0,2020,Waiver
294,Chad Beebe,MIN,WR,26,14,0,0,0,0,0,0,0,0,0.0,0,30,20,201,10.05,2,2,1,2,0.0,0.0,30.0,50.1,54.1,40.1,0.0,118,0.0,2020,Waiver
296,Chad Hansen,HOU,WR,25,5,2,0,0,0,0,0,0,0,0.0,0,24,17,236,13.88,1,0,0,1,0.0,0.0,30.0,46.6,49.6,38.1,0.0,119,0.0,2020,Waiver
300,Steven Sims,WAS,WR,23,12,2,0,0,0,0,0,1,18,18.0,0,37,27,265,9.81,1,5,2,1,0.0,0.0,30.0,57.3,62.3,43.8,0.0,117,0.0,2020,Waiver
302,Tyler Johnson,TAM,WR,22,14,3,0,0,0,0,0,0,0,0.0,0,18,12,169,14.08,2,0,0,2,0.0,0.0,29.0,40.9,43.9,34.9,0.0,120,0.0,2020,Waiver
305,Isaiah Ford,MIA,WR,24,10,1,0,0,0,0,0,0,0,0.0,0,44,28,276,9.86,0,0,0,0,0.0,0.0,28.0,55.6,58.6,41.6,0.0,126,0.0,2020,Waiver
306,Deonte Harris,NOR,WR,23,9,2,0,0,0,0,0,6,51,8.5,0,25,20,186,9.3,1,3,1,1,0.0,0.0,28.0,47.7,51.7,37.7,0.0,125,0.0,2020,Waiver
307,Dontrelle Inman,WAS,WR,31,10,2,0,0,0,0,0,0,0,0.0,0,28,18,163,9.06,2,1,0,2,0.0,0.0,28.0,46.3,49.3,37.3,0.0,121,0.0,2020,Waiver
308,Van Jefferson,LAR,WR,24,16,0,0,0,0,0,0,1,-1,-1.0,0,31,19,220,11.58,1,1,0,1,0.0,0.0,28.0,46.9,49.9,37.4,0.0,123,0.0,2020,Waiver
310,Byron Pringle,KAN,WR,27,13,3,0,0,0,0,0,0,0,0.0,0,17,13,160,12.31,1,0,0,2,0.0,0.0,28.0,41.0,44.0,34.5,0.0,122,0.0,2020,Waiver
312,Freddie Swain,SEA,WR,22,16,1,0,0,0,0,0,0,0,0.0,0,21,13,159,12.23,2,0,0,2,0.0,0.0,28.0,40.9,43.9,34.4,0.0,124,0.0,2020,Waiver
314,Mohamed Sanu,2TM,WR,31,10,4,0,0,0,0,0,1,3,3.0,0,24,17,187,11.0,1,0,0,1,1.0,0.0,27.0,44.0,47.0,35.5,0.0,127,0.0,2020,Waiver
316,Marcus Johnson,IND,WR,26,11,3,0,0,0,0,0,0,0,0.0,0,28,14,255,18.21,0,0,0,0,0.0,0.0,26.0,39.5,42.5,32.5,0.0,128,0.0,2020,Waiver
322,Bryan Edwards,LVR,WR,22,12,3,0,0,0,0,0,0,0,0.0,0,15,11,193,17.55,1,0,0,1,0.0,0.0,25.0,36.3,39.3,30.8,0.0,129,0.0,2020,Waiver
329,Zay Jones,LVR,WR,25,16,2,1,1,29,0,0,0,0,0.0,0,20,14,154,11.0,1,0,0,1,0.0,0.0,23.0,36.6,39.6,29.6,0.0,130,0.0,2020,Waiver
334,Mack Hollins,MIA,WR,27,16,2,0,0,0,0,0,0,0,0.0,0,25,16,176,11.0,1,1,1,1,0.0,0.0,22.0,37.6,41.6,29.6,0.0,131,0.0,2020,Waiver
336,Marquez Callaway,NOR,WR,22,11,3,0,0,0,0,0,0,0,0.0,0,27,21,213,10.14,0,0,0,0,0.0,0.0,21.0,42.3,45.3,31.8,0.0,132,0.0,2020,Waiver
337,Olabisi Johnson,MIN,WR,23,16,3,0,0,0,0,0,0,0,0.0,0,19,14,189,13.5,0,0,0,0,1.0,0.0,21.0,34.9,37.9,27.9,0.0,133,0.0,2020,Waiver
