Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att.1,Yds.1,Y/A,TD.1,Tgt,Rec,Yds.2,Y/R,TD.2,Fmb,FL,TD.3,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank,Season,Value
467,Michael Burton,NOR,RB,28,15,4,0,0,0,0,0,7,18,2.57,0,4,4,28,7.0,0,0,0,0,0.0,0.0,5.0,8.6,8.6,6.6,0.0,136,0.0,2020,Waiver
468,Trenton Cannon,CAR,RB,26,14,0,0,0,0,0,0,10,33,3.3,0,3,3,16,5.33,0,0,0,0,0.0,0.0,5.0,7.9,7.9,6.4,0.0,135,0.0,2020,Waiver
471,Dontrell Hilliard,2TM,RB,25,7,0,0,0,0,0,0,9,48,5.33,0,1,1,2,2.0,0,0,0,0,0.0,0.0,5.0,6.0,6.0,5.5,0.0,134,0.0,2020,Waiver
479,Khari Blasingame,TEN,RB,24,15,7,0,0,0,0,0,0,0,0.0,0,5,4,39,9.75,0,0,0,0,0.0,0.0,4.0,7.9,7.9,5.9,0.0,138,0.0,2020,Waiver
489,Devine Ozigbo,JAX,RB,24,8,0,0,0,0,0,0,1,1,1.0,0,9,9,42,4.67,0,0,0,0,0.0,0.0,4.0,13.3,13.3,8.8,0.0,137,0.0,2020,Waiver
490,Elijhaa Penny,NYG,RB,27,14,0,0,0,0,0,0,6,15,2.5,0,3,2,20,10.0,0,0,0,0,0.0,0.0,4.0,5.5,5.5,4.5,0.0,139,0.0,2020,Waiver
495,Alex Armah,CAR,RB,26,16,1,0,0,0,0,0,6,9,1.5,0,9,5,18,3.6,0,0,0,0,0.0,0.0,3.0,7.7,7.7,5.2,0.0,143,0.0,2020,Waiver
504,Rashaad Penny,SEA,RB,24,3,0,0,0,0,0,0,11,34,3.09,0,0,0,0,0.0,0,0,0,0,0.0,0.0,3.0,3.4,3.4,3.4,0.0,140,0.0,2020,Waiver
506,Bo Scarbrough,SEA,RB,26,1,0,0,0,0,0,0,6,31,5.17,0,0,0,0,0.0,0,0,0,0,0.0,0.0,3.0,3.1,3.1,3.1,0.0,141,0.0,2020,Waiver
508,Austin Walter,SFO,RB,24,4,0,0,0,0,0,0,1,3,3.0,0,1,1,27,27.0,0,0,0,0,0.0,0.0,3.0,4.0,4.0,3.5,0.0,142,0.0,2020,Waiver
509,LeVante Bellamy,DEN,RB,24,5,0,0,0,0,0,0,4,11,2.75,0,1,1,5,5.0,0,0,0,0,0.0,0.0,2.0,2.6,2.6,2.1,0.0,148,0.0,2020,Waiver
514,Rico Dowdle,DAL,RB,22,15,0,0,0,0,0,0,7,24,3.43,0,0,0,0,0.0,0,0,0,0,0.0,0.0,2.0,2.4,2.4,2.4,0.0,144,0.0,2020,Waiver
518,Jason Huntley,PHI,RB,22,5,0,0,0,0,0,0,5,19,3.8,0,2,1,0,0.0,0,0,0,0,0.0,0.0,2.0,2.9,2.9,2.4,0.0,145,0.0,2020,Waiver
519,Andy Janovich,CLE,RB,27,14,3,0,0,0,0,0,2,4,2.0,0,5,2,13,6.5,0,0,0,0,0.0,0.0,2.0,3.7,3.7,2.7,0.0,146,0.0,2020,Waiver
526,Scottie Phillips,HOU,RB,23,8,0,0,0,0,0,0,2,9,4.5,0,1,1,7,7.0,0,0,0,0,0.0,0.0,2.0,2.6,2.6,2.1,0.0,147,0.0,2020,Waiver
531,Dwayne Washington,NOR,RB,26,11,0,0,0,0,0,0,8,15,1.88,0,0,0,0,0.0,0,0,0,0,0.0,0.0,2.0,1.5,1.5,1.5,0.0,149,0.0,2020,Waiver
533,Nick Bellore,SEA,RB,31,16,0,0,0,0,0,0,1,5,5.0,0,1,1,9,9.0,0,0,0,0,0.0,0.0,1.0,2.4,2.4,1.9,0.0,150,0.0,2020,Waiver
537,Chandler Cox,MIA,RB,24,8,3,0,0,0,0,0,0,0,0.0,0,2,2,9,4.5,0,0,0,0,0.0,0.0,1.0,2.9,2.9,1.9,0.0,152,0.0,2020,Waiver
541,D.J. Foster,ARI,RB,27,10,0,0,0,0,0,0,2,2,1.0,0,1,1,7,7.0,0,0,0,0,0.0,0.0,1.0,1.9,1.9,1.4,0.0,154,0.0,2020,Waiver
543,Cullen Gillaspia,HOU,RB,25,7,0,0,0,0,0,0,0,0,0.0,0,1,1,6,6.0,0,0,0,0,0.0,0.0,1.0,1.6,1.6,1.1,0.0,159,0.0,2020,Waiver
548,Tony Jones,NOR,RB,23,1,1,0,0,0,0,0,3,13,4.33,0,0,0,0,0.0,0,0,0,0,0.0,0.0,1.0,1.3,1.3,1.3,0.0,151,0.0,2020,Waiver
553,Lamar Miller,CHI,RB,29,1,0,0,0,0,0,0,0,0,0.0,0,2,2,6,3.0,0,0,0,0,0.0,0.0,1.0,2.6,2.6,1.6,0.0,157,0.0,2020,Waiver
554,Senorise Perry,TEN,RB,29,7,0,0,0,0,0,0,2,9,4.5,0,0,0,0,0.0,0,0,0,0,0.0,0.0,1.0,0.9,0.9,0.9,0.0,153,0.0,2020,Waiver
556,Craig Reynolds,JAX,RB,24,2,0,0,0,0,0,0,1,4,4.0,0,1,1,3,3.0,0,0,0,0,0.0,0.0,1.0,1.7,1.7,1.2,0.0,156,0.0,2020,Waiver
561,Dexter Williams,GNB,RB,23,3,0,0,0,0,0,0,2,8,4.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,1.0,0.8,0.8,0.8,0.0,155,0.0,2020,Waiver
562,Jonathan Williams,DET,RB,26,5,0,0,0,0,0,0,1,5,5.0,0,4,4,21,5.25,0,1,1,0,0.0,0.0,1.0,4.6,5.6,2.6,0.0,158,0.0,2020,Waiver
572,Tony Brooks-James,ATL,RB,26,1,0,0,0,0,0,0,3,4,1.33,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.4,0.4,0.4,0.0,160,0.0,2020,Waiver
593,Bruce Miller,JAX,RB,33,8,5,0,0,0,0,0,0,0,0.0,0,2,1,2,2.0,0,0,0,0,0.0,0.0,0.0,1.2,1.2,0.7,0.0,162,0.0,2020,Waiver
599,Qadree Ollison,ATL,RB,24,3,0,0,0,0,0,0,1,3,3.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,161,0.0,2020,Waiver
621,Adrian Killins,PHI,RB,22,1,0,0,0,0,0,0,1,-12,-12.0,0,1,1,2,2.0,0,0,0,0,0.0,0.0,-1.0,0.0,0.0,-0.5,0.0,166,0.0,2020,Waiver
1,Christian McCaffrey,CAR,RB,23,16,16,0,2,0,0,0,287,1387,4.83,15,142,116,1005,8.66,4,1,0,19,1.0,0.0,355.0,471.2,477.2,413.2,215.0,1,1.0,2019,RB1
3,Derrick Henry ,TEN,RB,25,15,15,0,0,0,0,0,303,1540,5.08,16,24,18,206,11.44,2,5,3,18,0.0,0.0,277.0,294.6,303.6,285.6,136.0,2,3.0,2019,RB1
4,Aaron Jones,GNB,RB,25,16,16,0,0,0,0,0,236,1084,4.59,16,68,49,474,9.67,3,3,2,19,0.0,0.0,266.0,314.8,322.8,290.3,125.0,3,4.0,2019,RB1
5,Ezekiel Elliott,DAL,RB,24,16,16,0,0,0,0,0,301,1357,4.51,12,71,54,420,7.78,2,3,2,14,0.0,0.0,258.0,311.7,319.7,284.7,117.0,4,5.0,2019,RB1
6,Dalvin Cook,MIN,RB,24,14,14,0,0,0,0,0,250,1135,4.54,13,63,53,519,9.79,0,4,2,13,0.0,0.0,239.0,292.4,300.4,265.9,99.0,5,6.0,2019,RB1
9,Nick Chubb,CLE,RB,24,16,16,0,0,0,0,0,298,1494,5.01,8,49,36,278,7.72,0,3,3,8,0.0,0.0,219.0,255.2,264.2,237.2,79.0,6,9.0,2019,RB1
10,Austin Ekeler,LAC,RB,24,16,8,0,0,0,0,0,132,557,4.22,3,108,92,993,10.79,8,3,2,11,0.0,0.0,217.0,309.0,317.0,263.0,76.0,7,10.0,2019,RB1
11,Mark Ingram,BAL,RB,30,15,15,0,0,0,0,0,202,1018,5.04,10,29,26,247,9.5,5,2,2,15,2.0,0.0,217.0,242.5,250.5,229.5,76.0,8,11.0,2019,RB1
18,Chris Carson,SEA,RB,25,15,15,0,0,0,0,0,278,1230,4.42,7,47,37,266,7.19,2,7,4,9,0.0,0.0,196.0,232.6,242.6,214.1,55.0,9,18.0,2019,RB1
21,Saquon Barkley,NYG,RB,22,13,13,0,0,0,0,0,217,1003,4.62,6,73,52,438,8.42,2,1,0,8,0.0,0.0,192.0,244.1,250.1,218.1,52.0,10,21.0,2019,RB1
23,Joe Mixon,CIN,RB,23,16,15,0,0,0,0,0,278,1137,4.09,5,45,35,287,8.2,3,0,0,8,0.0,0.0,190.0,225.4,231.4,207.9,50.0,11,23.0,2019,RB1
24,Todd Gurley,LAR,RB,25,15,15,0,0,0,0,0,223,857,3.84,12,49,31,207,6.68,2,3,2,14,1.0,0.0,188.0,219.4,227.4,203.9,48.0,12,24.0,2019,RB1
29,Leonard Fournette,JAX,RB,24,15,15,0,0,0,0,0,265,1152,4.35,3,100,76,522,6.87,0,1,1,3,0.0,0.0,183.0,259.4,266.4,221.4,43.0,13,29.0,2019,RB2
36,Josh Jacobs,OAK,RB,21,13,13,0,0,0,0,0,242,1150,4.75,7,27,20,166,8.3,0,1,1,7,0.0,0.0,172.0,191.6,198.6,181.6,31.0,14,36.0,2019,RB2
38,Miles Sanders,PHI,RB,22,16,11,0,0,0,0,0,179,818,4.57,3,63,50,509,10.18,3,2,1,6,1.0,0.0,169.0,218.7,225.7,193.7,28.0,15,38.0,2019,RB2
41,Alvin Kamara ,NOR,RB,24,14,9,1,1,13,0,0,171,797,4.66,5,97,81,533,6.58,1,4,1,6,0.0,0.0,168.0,248.5,255.5,208.0,27.0,16,41.0,2019,RB2
42,Marlon Mack,IND,RB,23,14,12,0,0,0,0,0,247,1091,4.42,8,17,14,82,5.86,0,0,0,8,1.0,0.0,167.0,181.3,184.3,174.3,27.0,17,42.0,2019,RB2
47,Kenyan Drake,2TM,RB,25,14,10,0,0,0,0,0,170,817,4.81,8,68,50,345,6.9,0,2,1,8,1.0,0.0,164.0,214.2,221.2,189.2,24.0,18,47.0,2019,RB2
49,Phillip Lindsay,DEN,RB,25,16,16,0,0,0,0,0,224,1011,4.51,7,48,35,196,5.6,0,0,0,7,0.0,0.0,163.0,197.7,203.7,180.2,22.0,19,49.0,2019,RB2
61,Raheem Mostert,SFO,RB,27,16,0,0,0,0,0,0,137,772,5.64,8,22,14,180,12.86,2,2,2,10,0.0,0.0,151.0,165.2,173.2,158.2,11.0,20,61.0,2019,RB2
63,Le'Veon Bell,NYJ,RB,27,15,15,0,0,0,0,0,245,789,3.22,3,78,66,461,6.98,1,1,1,4,1.0,0.0,149.0,215.0,222.0,182.0,8.0,21,63.0,2019,RB2
67,David Montgomery,CHI,RB,22,16,8,0,0,0,0,0,242,889,3.67,6,35,25,185,7.4,1,2,2,7,0.0,0.0,145.0,170.4,178.4,157.9,5.0,22,67.0,2019,RB2
72,Carlos Hyde,HOU,RB,29,16,14,0,0,0,0,0,245,1070,4.37,6,16,10,42,4.2,0,4,2,6,0.0,0.0,143.0,153.2,158.2,148.2,3.0,23,72.0,2019,RB2
78,Sony Michel,NWE,RB,24,16,14,0,0,0,0,0,247,912,3.69,7,20,12,94,7.83,0,2,1,7,0.0,0.0,141.0,152.6,156.6,146.6,0.0,24,78.0,2019,RB2
97,Devonta Freeman,ATL,RB,27,14,14,0,0,0,0,0,184,656,3.57,2,70,59,410,6.95,4,3,2,6,0.0,0.0,139.0,197.6,205.6,168.1,0.0,26,0.0,2019,RB3
98,Melvin Gordon,LAC,RB,26,12,11,0,0,0,0,0,162,612,3.78,8,55,42,296,7.05,1,4,3,9,0.0,0.0,139.0,180.8,189.8,159.8,0.0,25,0.0,2019,RB3
99,Ronald Jones II,TAM,RB,22,16,9,0,0,0,0,0,172,724,4.21,6,40,31,309,9.97,0,3,2,6,0.0,0.0,135.0,166.3,174.3,150.8,0.0,27,0.0,2019,RB3
100,Adrian Peterson,WAS,RB,34,15,15,0,0,0,0,0,211,898,4.26,5,23,17,142,8.35,0,3,2,5,0.0,0.0,130.0,147.0,155.0,138.5,0.0,28,0.0,2019,RB3
101,James White,NWE,RB,27,15,1,1,1,35,0,0,67,263,3.93,1,95,72,645,8.96,5,1,1,6,1.0,0.0,128.0,200.2,207.2,164.2,0.0,29,0.0,2019,RB3
104,Latavius Murray,NOR,RB,29,16,8,0,0,0,0,0,146,637,4.36,5,43,34,235,6.91,1,0,0,6,0.0,0.0,123.0,157.2,163.2,140.2,0.0,30,0.0,2019,RB3
107,Devin Singletary,BUF,RB,22,12,8,0,0,0,0,0,151,775,5.13,2,41,29,194,6.69,2,4,1,4,0.0,0.0,119.0,147.9,154.9,133.4,0.0,31,0.0,2019,RB3
110,Tevin Coleman,SFO,RB,26,14,11,0,0,0,0,0,137,544,3.97,6,30,21,180,8.57,1,0,0,7,0.0,0.0,114.0,135.4,141.4,124.9,0.0,32,0.0,2019,RB3
111,James Conner,PIT,RB,24,10,10,0,0,0,0,0,116,464,4.0,4,38,34,251,7.38,3,1,1,7,0.0,0.0,112.0,145.5,152.5,128.5,0.0,33,0.0,2019,RB3
113,Damien Williams,KAN,RB,27,11,6,0,0,0,0,0,111,498,4.49,5,37,30,213,7.1,2,1,1,7,0.0,0.0,111.0,141.1,148.1,126.1,0.0,34,0.0,2019,RB3
116,Duke Johnson,HOU,RB,26,16,2,0,0,0,0,0,83,410,4.94,2,62,44,410,9.32,3,1,1,5,0.0,0.0,110.0,154.0,161.0,132.0,0.0,35,0.0,2019,RB3
118,Jamaal Williams,GNB,RB,24,14,2,0,0,0,0,0,107,460,4.3,1,45,39,253,6.49,5,0,0,6,0.0,0.0,107.0,146.3,152.3,126.8,0.0,36,0.0,2019,RB3
119,David Johnson,ARI,RB,28,13,9,0,0,0,0,0,94,345,3.67,2,47,36,370,10.28,4,1,1,6,0.0,0.0,106.0,141.5,148.5,123.5,0.0,37,0.0,2019,RB4
125,Peyton Barber,TAM,RB,25,16,7,0,0,0,0,0,154,470,3.05,6,24,16,115,7.19,1,1,1,7,1.0,0.0,101.0,116.5,123.5,108.5,0.0,39,0.0,2019,RB4
126,Jordan Howard,PHI,RB,25,10,4,0,0,0,0,0,119,525,4.41,6,14,10,69,6.9,1,0,0,7,0.0,0.0,101.0,111.4,114.4,106.4,0.0,38,0.0,2019,RB4
131,Royce Freeman,DEN,RB,23,16,0,0,0,0,0,0,132,496,3.76,3,50,43,256,5.95,1,0,0,4,0.0,0.0,99.0,142.2,148.2,120.7,0.0,40,0.0,2019,RB4
134,LeSean McCoy,KAN,RB,31,13,9,0,0,0,0,0,101,465,4.6,4,34,28,181,6.46,1,3,2,5,0.0,0.0,91.0,118.6,126.6,104.6,0.0,41,0.0,2019,RB4
139,Gus Edwards,BAL,RB,24,16,1,0,0,0,0,0,133,711,5.35,2,7,7,45,6.43,0,2,1,2,0.0,0.0,86.0,92.6,96.6,89.1,0.0,43,0.0,2019,RB4
140,DeAndre Washington,OAK,RB,26,16,3,0,0,0,0,0,108,387,3.58,3,41,36,292,8.11,0,0,0,3,0.0,0.0,86.0,121.9,127.9,103.9,0.0,42,0.0,2019,RB4
141,Tarik Cohen,CHI,RB,24,16,11,0,0,0,0,0,64,213,3.33,0,104,79,456,5.77,3,3,0,3,0.0,0.0,85.0,163.9,169.9,124.4,0.0,44,0.0,2019,RB4
147,Matt Breida,SFO,RB,24,13,5,0,0,0,0,0,123,623,5.07,1,22,19,120,6.32,1,2,1,2,0.0,0.0,84.0,103.3,110.3,93.8,0.0,45,0.0,2019,RB4
150,Frank Gore,BUF,RB,36,16,8,0,0,0,0,0,166,599,3.61,2,16,13,100,7.69,0,0,0,2,0.0,0.0,82.0,94.9,100.9,88.4,0.0,46,0.0,2019,RB4
161,Kerryon Johnson,DET,RB,22,8,7,0,0,0,0,0,113,403,3.57,3,15,10,127,12.7,1,1,1,4,0.0,0.0,75.0,85.0,92.0,80.0,0.0,47,0.0,2019,RB4
163,Rex Burkhead,NWE,RB,29,13,1,0,0,0,0,0,65,302,4.65,3,38,27,279,10.33,0,1,1,3,0.0,0.0,74.0,101.1,108.1,87.6,0.0,49,0.0,2019,Waiver
164,Nyheim Hines,IND,RB,23,16,2,0,0,0,0,0,52,199,3.83,2,58,44,320,7.27,0,1,1,4,0.0,0.0,74.0,117.9,124.9,95.9,0.0,50,0.0,2019,Waiver
165,Tony Pollard,DAL,RB,22,15,0,0,0,0,0,0,86,455,5.29,2,20,15,107,7.13,1,1,1,3,1.0,0.0,74.0,89.2,96.2,81.7,0.0,48,0.0,2019,RB4
166,Boston Scott,PHI,RB,24,11,2,0,0,0,0,0,61,245,4.02,5,26,24,204,8.5,0,4,1,5,0.0,0.0,73.0,96.9,103.9,84.9,0.0,51,0.0,2019,Waiver
170,Chase Edmonds,ARI,RB,23,13,2,0,0,0,0,0,60,303,5.05,4,21,12,105,8.75,1,0,0,5,0.0,0.0,71.0,82.8,88.8,76.8,0.0,52,0.0,2019,Waiver
179,Rashaad Penny,SEA,RB,23,10,0,0,0,0,0,0,65,370,5.69,3,11,8,83,10.38,1,1,1,4,0.0,0.0,67.0,75.3,79.3,71.3,0.0,53,0.0,2019,Waiver
185,Kareem Hunt,CLE,RB,24,8,3,0,0,0,0,0,43,179,4.16,2,44,37,285,7.7,1,1,0,3,0.0,0.0,64.0,101.4,107.4,82.9,0.0,54,0.0,2019,Waiver
191,Alexander Mattison,MIN,RB,21,13,0,0,0,0,0,0,100,462,4.62,1,12,10,82,8.2,0,1,1,1,0.0,0.0,58.0,68.4,72.4,63.4,0.0,55,0.0,2019,Waiver
193,Malcolm Brown,LAR,RB,26,14,1,0,0,0,0,0,69,255,3.7,5,6,2,16,8.0,0,0,0,5,0.0,0.0,57.0,59.1,62.1,58.1,0.0,58,0.0,2019,Waiver
195,Brian Hill,ATL,RB,24,12,2,0,0,0,0,0,78,323,4.14,2,14,10,69,6.9,1,0,0,3,0.0,0.0,57.0,67.2,70.2,62.2,0.0,57,0.0,2019,Waiver
196,Jaylen Samuels,PIT,RB,23,14,4,4,5,35,0,1,66,175,2.65,1,57,47,305,6.49,1,1,1,2,0.0,0.0,57.0,104.4,112.4,81.9,0.0,56,0.0,2019,Waiver
204,Benny Snell Jr.,PIT,RB,21,13,2,0,0,0,0,0,108,426,3.94,2,4,3,23,7.67,0,1,1,2,0.0,0.0,55.0,57.9,61.9,56.4,0.0,59,0.0,2019,Waiver
212,Darrel Williams,KAN,RB,24,12,0,0,0,0,0,0,41,141,3.44,3,19,15,167,11.13,1,1,1,4,0.0,0.0,53.0,67.8,74.8,60.3,0.0,60,0.0,2019,Waiver
215,Chris Thompson,WAS,RB,29,11,0,0,0,0,0,0,37,138,3.73,0,58,42,378,9.0,0,1,0,0,0.0,0.0,52.0,93.6,99.6,72.6,0.0,61,0.0,2019,Waiver
219,Derrius Guice,WAS,RB,22,5,1,0,0,0,0,0,42,245,5.83,2,9,7,79,11.29,1,0,0,3,0.0,0.0,50.0,57.4,60.4,53.9,0.0,62,0.0,2019,Waiver
222,J.D. McKissic,DET,RB,26,16,3,0,0,0,0,0,38,205,5.39,0,42,34,233,6.85,1,0,0,1,0.0,0.0,50.0,83.8,89.8,66.8,0.0,63,0.0,2019,Waiver
226,Mike Boone,MIN,RB,24,16,2,0,0,0,0,0,49,273,5.57,3,4,3,17,5.67,0,0,0,3,0.0,0.0,47.0,50.0,53.0,48.5,0.0,64,0.0,2019,Waiver
230,Jalen Richard,OAK,RB,26,16,0,0,0,0,0,0,39,145,3.72,0,43,36,323,8.97,0,2,0,0,0.0,0.0,47.0,82.8,88.8,64.8,0.0,66,0.0,2019,Waiver
231,Jordan Wilkins,IND,RB,25,14,1,0,0,0,0,0,51,307,6.02,2,11,7,43,6.14,0,0,0,2,0.0,0.0,47.0,54.0,57.0,50.5,0.0,65,0.0,2019,Waiver
234,Patrick Laird,MIA,RB,24,15,4,0,0,0,0,0,62,168,2.71,1,30,23,204,8.87,0,0,0,1,1.0,0.0,45.0,68.2,74.2,56.7,0.0,67,0.0,2019,Waiver
238,Jeff Wilson,SFO,RB,24,10,0,0,0,0,0,0,27,105,3.89,4,5,3,34,11.33,1,0,0,5,0.0,0.0,44.0,46.9,49.9,45.4,0.0,68,0.0,2019,Waiver
241,Brandon Bolden,NWE,RB,29,15,2,0,0,0,0,0,15,68,4.53,3,11,9,111,12.33,1,0,0,4,0.0,0.0,42.0,50.9,53.9,46.4,0.0,70,0.0,2019,Waiver
242,Justice Hill,BAL,RB,22,16,0,0,0,0,0,0,58,225,3.88,2,15,8,70,8.75,0,0,0,2,0.0,0.0,42.0,49.5,52.5,45.5,0.0,71,0.0,2019,Waiver
245,Bo Scarbrough,DET,RB,25,6,5,0,0,0,0,0,89,377,4.24,1,4,1,5,5.0,0,1,1,1,0.0,0.0,42.0,43.2,47.2,42.7,0.0,69,0.0,2019,Waiver
248,Dion Lewis,TEN,RB,29,16,1,0,0,0,0,0,54,209,3.87,0,32,25,164,6.56,1,1,1,1,0.0,0.0,41.0,66.3,73.3,53.8,0.0,72,0.0,2019,Waiver
252,Dare Ogunbowale,TAM,RB,25,16,0,0,0,0,0,0,11,17,1.55,2,46,35,286,8.17,0,2,1,2,0.0,0.0,40.0,75.3,79.3,57.8,0.0,73,0.0,2019,Waiver
254,Kalen Ballage,MIA,RB,24,12,6,0,0,0,0,0,74,135,1.82,3,24,14,63,4.5,0,0,0,3,0.0,0.0,38.0,51.8,54.8,44.8,0.0,75,0.0,2019,Waiver
255,Giovani Bernard,CIN,RB,28,16,2,0,0,0,0,0,53,170,3.21,0,43,30,234,7.8,0,2,1,0,0.0,0.0,38.0,68.4,75.4,53.4,0.0,74,0.0,2019,Waiver
258,Ryquell Armstead,JAX,RB,23,16,1,0,0,0,0,0,35,108,3.09,0,24,14,144,10.29,2,0,0,2,0.0,0.0,37.0,51.2,57.2,44.2,0.0,76,0.0,2019,Waiver
259,Wayne Gallman,NYG,RB,25,10,2,0,0,0,0,0,29,110,3.79,2,15,11,102,9.27,1,1,1,3,0.0,0.0,37.0,48.2,55.2,42.7,0.0,77,0.0,2019,Waiver
263,Ty Johnson,DET,RB,22,16,1,0,0,0,0,0,63,273,4.33,0,31,24,109,4.54,0,1,1,0,0.0,0.0,36.0,60.2,67.2,48.2,0.0,78,0.0,2019,Waiver
268,Jonathan Williams,IND,RB,25,9,1,0,0,0,0,0,49,235,4.8,1,5,5,59,11.8,0,0,0,1,0.0,0.0,35.0,40.4,43.4,37.9,0.0,79,0.0,2019,Waiver
279,Kyle Juszczyk,SFO,RB,28,12,12,0,0,0,0,0,3,7,2.33,0,24,20,239,11.95,1,0,0,1,0.0,0.0,31.0,50.6,53.6,40.6,0.0,80,0.0,2019,Waiver
282,Qadree Ollison,ATL,RB,23,8,0,0,0,0,0,0,22,50,2.27,4,2,1,7,7.0,0,1,0,4,0.0,0.0,30.0,30.7,30.7,30.2,0.0,81,0.0,2019,Waiver
293,Mark Walton,MIA,RB,22,7,4,0,0,0,0,0,53,201,3.79,0,21,15,89,5.93,0,1,1,0,0.0,0.0,27.0,42.0,46.0,34.5,0.0,82,0.0,2019,Waiver
298,Dontrell Hilliard,CLE,RB,24,14,0,0,0,0,0,0,13,49,3.77,2,15,12,92,7.67,0,2,0,2,0.0,0.0,26.0,38.1,38.1,32.1,0.0,84,0.0,2019,Waiver
300,Bilal Powell,NYJ,RB,31,13,1,0,1,0,0,0,59,229,3.88,0,12,7,33,4.71,0,0,0,0,0.0,0.0,26.0,33.2,36.2,29.7,0.0,83,0.0,2019,Waiver
308,Ito Smith,ATL,RB,24,7,0,0,0,0,0,0,22,106,4.82,1,14,11,87,7.91,0,0,0,1,0.0,0.0,25.0,36.3,39.3,30.8,0.0,85,0.0,2019,Waiver
310,Ameer Abdullah,MIN,RB,26,16,0,0,0,0,0,0,23,115,5.0,0,21,15,88,5.87,1,1,1,1,0.0,0.0,24.0,39.3,43.3,31.8,0.0,87,0.0,2019,Waiver
311,Myles Gaskin,MIA,RB,22,7,0,0,0,0,0,0,36,133,3.69,1,12,7,51,7.29,0,0,0,1,0.0,0.0,24.0,31.4,34.4,27.9,0.0,86,0.0,2019,Waiver
316,Reggie Bonnafon,CAR,RB,23,16,0,0,0,0,0,0,16,116,7.25,1,9,6,57,9.5,0,0,0,1,0.0,0.0,23.0,29.3,32.3,26.3,0.0,88,0.0,2019,Waiver
320,Darwin Thompson,KAN,RB,22,12,0,0,0,0,0,0,37,128,3.46,1,10,9,43,4.78,0,0,0,1,0.0,0.0,23.0,32.1,35.1,27.6,0.0,89,0.0,2019,Waiver
323,Justin Jackson,LAC,RB,23,7,0,0,0,0,0,0,29,200,6.9,0,11,9,22,2.44,0,0,0,0,0.0,0.0,22.0,31.2,34.2,26.7,0.0,90,0.0,2019,Waiver
329,C.J. Ham,MIN,RB,26,16,7,0,0,0,0,0,7,17,2.43,0,26,17,149,8.76,1,1,1,1,0.0,0.0,21.0,37.6,41.6,29.1,0.0,91,0.0,2019,Waiver
339,Ty Montgomery,NYJ,RB,26,16,2,0,0,0,0,0,32,103,3.22,0,17,13,90,6.92,0,0,0,0,0.0,0.0,19.0,32.3,35.3,25.8,0.0,92,0.0,2019,Waiver
340,C.J. Prosise,SEA,RB,25,9,0,0,0,0,0,0,23,72,3.13,1,12,10,76,7.6,0,1,1,1,0.0,0.0,19.0,28.8,29.8,23.8,0.0,93,0.0,2019,Waiver
342,Darrell Henderson,LAR,RB,22,13,0,0,0,0,0,0,39,147,3.77,0,6,4,37,9.25,0,0,0,0,0.0,0.0,18.0,22.4,25.4,20.4,0.0,94,0.0,2019,Waiver
346,Travis Homer,SEA,RB,21,16,1,0,0,0,0,0,18,114,6.33,0,13,11,56,5.09,0,0,0,0,0.0,0.0,17.0,28.0,31.0,22.5,0.0,95,0.0,2019,Waiver
354,T.J. Yeldon,BUF,RB,26,6,0,0,0,0,0,0,17,63,3.71,0,15,13,124,9.54,0,1,1,0,0.0,0.0,17.0,29.7,33.7,23.2,0.0,96,0.0,2019,Waiver
361,Wendell Smallwood,WAS,RB,25,15,0,0,0,0,0,0,22,81,3.68,0,13,9,64,7.11,0,0,0,0,0.0,0.0,15.0,23.5,23.5,19.0,0.0,97,0.0,2019,Waiver
364,Trey Edmunds,PIT,RB,25,11,0,0,0,0,0,0,22,92,4.18,0,7,6,48,8.0,0,0,0,0,0.0,0.0,14.0,20.0,20.0,17.0,0.0,99,0.0,2019,Waiver
366,Wes Hills,DET,RB,24,1,1,0,0,0,0,0,10,21,2.1,2,2,2,1,0.5,0,0,0,2,0.0,0.0,14.0,16.2,16.2,15.2,0.0,98,0.0,2019,Waiver
375,Kerrith Whyte Jr,PIT,RB,23,6,0,0,0,0,0,0,24,122,5.08,0,1,1,9,9.0,0,0,0,0,0.0,0.0,13.0,14.1,17.1,13.6,0.0,100,0.0,2019,Waiver
380,Alec Ingold,OAK,RB,23,16,4,0,0,0,0,0,10,17,1.7,0,6,6,44,7.33,1,0,0,1,0.0,0.0,12.0,18.1,18.1,15.1,0.0,101,0.0,2019,Waiver
381,Javorius Allen,NYG,RB,28,10,0,0,0,0,0,0,10,36,3.6,1,2,1,9,9.0,0,0,0,1,0.0,0.0,11.0,11.5,11.5,11.0,0.0,104,0.0,2019,Waiver
383,Patrick Ricard,BAL,RB,25,16,7,0,0,0,0,0,0,0,0.0,0,11,8,47,5.88,1,0,0,1,0.0,0.0,11.0,18.7,18.7,14.7,0.0,103,0.0,2019,Waiver
384,Darren Sproles,PHI,RB,36,6,1,0,0,0,0,0,17,66,3.88,0,10,6,24,4.0,0,1,0,0,1.0,0.0,11.0,17.0,17.0,14.0,0.0,102,0.0,2019,Waiver
